LNG,LAT,ROUTES,STOPNAME,DIR,AMENITIES,DISTANCE_FROM_STREET,DISTRICT,CITY,POSTAL,COUNTY,TEAMBOUNDARY,CORNER,ON_STREET,AT_STREET,STOPNAME_BSID
-105.002752,39.729232,9,Mariposa St & W 8th Ave,N,,75,C,Denver,80204,Denver,West,NE,Mariposa St,8th Av,Mariposa St & W 8th Ave (Stop No. 24371)
-105.072056,39.737964,9,Pierce St & W 14th Ave,S,,170,M,Lakewood,80214,Jefferson,West,SW,Pierce St,W 14th Av,Pierce St & W 14th Ave (Stop No. 15971)
-105.021667,39.578333,401,W Mineral Ave & Jackass Hill Rd,NW,,75,H,Littleton,80120,Arapahoe,West,N,W Mineral Av,Jackass Hill Rd,W Mineral Ave & Jackass Hill Rd (Stop No. 19108)
-105.081565,39.7759,76,Wadsworth Blvd & W 44th Ave,S,"B, 36",90,M,Wheat Ridge,80033,Jefferson,West,SW,Wadsworth Blvd,W 44th Av,Wadsworth Blvd & W 44th Ave (Stop No. 16968)
-105.08155,39.780753,76,Wadsworth Blvd & W 46th Ave,S,,200,M,Wheat Ridge,80033,Jefferson,West,SW,Wadsworth Blvd,W 47th Av,Wadsworth Blvd & W 46th Ave (Stop No. 16973)
-104.9898863,39.74515668,"20, 15L, 15, 9",17th St & Welton St [ X Stop ],E,"B, T",110,A,Denver,80202,Denver,West,SW,17th St,Welton St,17th St & Welton St [ X Stop ] (Stop No. 17711)
-105.080097,39.703892,"11, 76, 14, 87L",W Ohio Ave & S Vance St,W,B,100,D,Lakewood,80226,Jefferson,West,NW,W Ohio Av,S Vance St,W Ohio Ave & S Vance St (Stop No. 20456)
-105.1553655,39.7446589,"20, 125",Denver West Pkwy & Denver West Cir,E,B,50,L,Lakewood,80401,Jefferson,West,NE,Denver West Pkwy,Denver West Cir,Denver West Pkwy & Denver West Cir (Stop No. 19364)
-105.081538,39.835212,76,Wadsworth Blvd & W 76th Ave,N,B,75,J,Arvada,80003,Jefferson,North,NE,Wadsworth Blvd,W 76th Av,Wadsworth Blvd & W 76th Ave (Stop No. 17006)
-105.081932,39.855765,"76, 92",Wadsworth Blvd & W 88th Ave,S,"B, 18",150,J,Arvada,80005,Jefferson,North,SW,Wadsworth Blvd,W 88th Av,Wadsworth Blvd & W 88th Ave (Stop No. 17016)
-105.20273,40.003267,225,Baseline Rd & Stearns Ave,SE,,50,O,Boulder,80303,Boulder,North,S,Baseline Rd,Stearns Ave,Baseline Rd & Stearns Ave (Stop No. 22817)
-105.129332,40.000072,225,Baseline Rd & N 95th St,E,,250,I,Lafayette,80027,Boulder,North,SE,Baseline Rd,N 95th St,Baseline Rd & N 95th St (Stop No. 22839)
-105.226672,39.760994,GS,Washington St & 6th St {1109},SE,,100,L,Golden,80403,Jefferson,West,W,Washington St,6th St,Washington St & 6th St {1109} (Stop No. 19467)
-104.872639,39.653149,105,Hampden Ave & S Florence St,W,B,90,E,Denver,80231,Denver,East,NW,E Hampden Av,S Florence St,Hampden Ave & S Florence St (Stop No. 14148)
-105.232511,39.953089,GS,Hwy 93 & Eldorado Springs Rd,S,,150,O,Eldorado Springs,80305,Boulder,North,SW,State Hwy 93,State Hwy 170,Hwy 93 & Eldorado Springs Rd (Stop No. 17942)
-105.226209,39.760789,GS,Washington Ave & 6th St {1109},NW,,5,L,Golden,80403,Jefferson,West,NW,Washington St,6th St,Washington Ave & 6th St {1109} (Stop No. 19471)
-105.2698248,40.22493932,Y,Main St & 4th Ave,N,,55,O,Lyons,80540,Boulder,North,NE,Main St,4th Av,Main St & 4th Ave (Stop No. 19475)
-104.8180058,39.97270044,"120L, 520, 145X",S 4th Ave & Bromley Ln {1201},N,,75,K,Brighton,80601,Adams,North,NE,S 4th Av,Bromley Ln,S 4th Ave & Bromley Ln {1201} (Stop No. 22730)
-105.1210448,40.14884239,BOLT,Hwy 119 & S Sunset St {1103},NE,,75,I,Longmont,80501,Boulder,North,NW,Hwy 119,S Sunset St,Hwy 119 & S Sunset St {1103} (Stop No. 17808)
-105.0161648,39.60805312,67,S Prince St & W Lake Ave,N,,50,H,Littleton,80120,Arapahoe,West,NE,S Prince St,W Lake Av,S Prince St & W Lake Ave (Stop No. 16086)
-105.040198,39.711363,3,W Alameda Ave & S Perry St,W,"P, B",90,C,Denver,80219,Denver,West,NW,W Alameda Av,S Perry St,W Alameda Ave & S Perry St (Stop No. 22264)
-105.035637,39.614711,"36L, 36",5600 Block S Lowell Blvd,N,,550,H,Littleton,80123,Arapahoe,West, ,S Lowell Blvd,S Lowell Wy,5600 Block S Lowell Blvd (Stop No. 22288)
-104.75877,39.484724,P,S Parker Rd & J Morgan Blvd,SE,,90,G,Parker,80134,Douglas,East,SW,Parker Rd,J Morgan Blvd,S Parker Rd & J Morgan Blvd (Stop No. 22291)
-104.9775317,39.89761654,12,Washington St & Muriel Dr  {1203},N,"P, 13",150,J,Northglenn,80233,Adams,North,NE,Washington St,Muriel Dr,Washington St & Muriel Dr  {1203} (Stop No. 17224)
-105.064254,39.653027,35,6200 Block W Hampden Ave,W,,400,D,Denver,80227,Denver,West, ,W Hampden Av Sr S,S Harlan St,6200 Block W Hampden Ave (Stop No. 21470)
-105.243729,39.990801,204,Moorhead Ave & Fuller Ct,NW,,10,O,Boulder,80305,Boulder,North,NW,Moorhead Av,Fuller Ct,Moorhead Ave & Fuller Ct (Stop No. 15622)
-104.7492079,39.60924839,135,Smoky Hill Rd & S Kirk St,SE,B,200,G,Centennial,80016,Arapahoe,East,SW,Smoky Hill Rd,Kirk St,Smoky Hill Rd & S Kirk St (Stop No. 21585)
-105.1116132,39.6608388,99,W Dartmouth Pl & S Kipling Pkwy,E,,90,M,Lakewood,80227,Jefferson,West,SE,W Dartmouth Av,S Kipling Pkwy,W Dartmouth Pl & S Kipling Pkwy (Stop No. 20092)
-105.002442,39.730429,9,W 9th Ave & Mariposa St,E,,75,C,Denver,80204,Denver,West,SE,W 9th Av,Mariposa St,W 9th Ave & Mariposa St (Stop No. 20124)
-105.250021,39.970401,206,Gillaspie Dr & Kittrell Ct,NW,,75,O,Boulder,80305,Boulder,North,NE,Gillaspie Dr,Kittrell Ct,Gillaspie Dr & Kittrell Ct (Stop No. 14091)
-104.87842,39.654295,35,Girard Ave & S Chester Ct,E,,109,E,Denver,80231,Denver,East,SE,E Girard Av,S Chester Ct,Girard Ave & S Chester Ct (Stop No. 14100)
-104.803901,39.630258,135,Smoky Hill Rd & S Kalispell St,SE,"3, 4, 9, B, PW",75,G,Aurora,80015,Arapahoe,East, ,Smoky Hill Rd,S Shenandoah Way,Smoky Hill Rd & S Kalispell St (Stop No. 19821)
-104.7901202,39.57377371,483,S Parker Rd & Long Ave,NW,,75,G,Centennial,80016,Arapahoe,East,NE,Parker Rd,E Long Av,S Parker Rd & Long Ave (Stop No. 22257)
-104.8414861,39.75886849,153,30th Ave & Scranton St,E,,5,B,Aurora,80011,Adams,East,SW,E 30th Av,Scranton St,30th Ave & Scranton St (Stop No. 10819)
-104.90854,39.740252,15,Colfax Ave & Oneida St,W,B,75,E,Denver,80220,Denver,East,NW,E Colfax Av,Oneida St,Colfax Ave & Oneida St (Stop No. 12949)
-104.845858,39.740056,"15L, 15",Colfax Ave & Peoria St,E,"B, 36, P, T",275,E,Aurora,80011,Arapahoe,East,,E Colfax Av,Peoria St,Colfax Ave & Peoria St (Stop No. 12954)
-104.996741,39.859305,8,Huron St & Gale Blvd {1110},S,,65,J,Thornton,80260,Adams,North,SW,Huron St,Gale Blvd,Huron St & Gale Blvd {1110} (Stop No. 14433)
-105.0250915,39.75885985,31,Federal Blvd & W 29th Ave,N,B,145,C,Denver,80211,Denver,West,NE,Federal Blvd,W 29th Av,Federal Blvd & W 29th Ave (Stop No. 13713)
-104.912366,39.729506,65,Monaco Pkwy & 8th Ave,N,B,75,E,Denver,80220,Denver,East,NE,Monaco Pkwy E,E 8th Av,Monaco Pkwy & 8th Ave (Stop No. 15512)
-105.000162,39.747143,"6, 43",Larimer St & 14th St,SW,,75,A,Denver,80204,Denver,West,W,Larimer St,14th St,Larimer St & 14th St (Stop No. 17749)
-104.994254,39.751793,"38, 52, 9",Larimer St & 19th St,SW,B,126,A,Denver,80202,Denver,West,NW,Larimer St,19th St,Larimer St & 19th St (Stop No. 17750)
-105.114051,39.778081,44,W 44th Ave & Miller St,E,B,75,L,Wheat Ridge,80033,Jefferson,West,SE,W 44th Av,Miller St,W 44th Ave & Miller St (Stop No. 11163)
-105.1651935,39.72896085,"GS, 125",Colorado Mills Blvd & Colorado Mills Pkwy,N,B,120,M,Lakewood,80401,Jefferson,West,NE,Colorado Mills Blvd,Colorado Mills Pkwy,Colorado Mills Blvd & Colorado Mills Pkwy (Stop No. 14577)
-105.26018,40.036528,208,Iris Ave & 28th St,W,P,250,O,Boulder,80304,Boulder,North,NW,Iris Av,28th St,Iris Ave & 28th St (Stop No. 14602)
-105.089886,39.76944,38,W 38th Ave & Brentwood St,W,,70,M,Wheat Ridge,80033,Jefferson,West,NW,W 38th Av,Brentwood St,W 38th Ave & Brentwood St (Stop No. 10974)
-104.8271943,39.7400396,"15L, 15",Colfax Station,E,B,5,E,Aurora,80011,Arapahoe,East,,E Colfax Av,Potomac St,Colfax Station (Stop No. 25560)
-105.109475,39.751336,100,Kipling St & W 23rd Ave,N,B,75,M,Lakewood,80215,Jefferson,West,NE,Kipling St,W 23rd Av,Kipling St & W 23rd Ave (Stop No. 14802)
-105.234724,40.010298,206,Eisenhower Dr & Kellogg Cir,N,,75,O,Boulder,80303,Boulder,North,NE,Eisenhower Dr,Kellogg Cir,Eisenhower Dr & Kellogg Cir (Stop No. 13508)
-105.234861,40.009826,206,Eisenhower Dr & Kellogg Cir,S,P,50,O,Boulder,80303,Boulder,North,SW,Eisenhower Dr,Kellogg Cir,Eisenhower Dr & Kellogg Cir (Stop No. 13509)
-104.910869,39.732922,10,11th Ave & Niagara St,W,B,90,E,Denver,80220,Denver,East,NW,E 11th Ave,Niagara St,11th Ave & Niagara St (Stop No. 10128)
-105.0252609,39.67776998,35,S Federal Blvd & W Evans Ave Gate C,E,,75,D,Denver,80219,Denver,West,SW,S Federal Blvd,W Evans Ave,S Federal Blvd & W Evans Ave Gate C (Stop No. 26185)
-104.973415,39.754972,"28, 12",Downing St & 26th Ave,S,,105,B,Denver,80205,Denver,East,NW,Downing St,E 26th Ave,Downing St & 26th Ave (Stop No. 20554)
-105.142385,39.758194,"28, 125",2900 Block Youngfield St,N,B,1250,M,Wheat Ridge,80215,Jefferson,West, ,Youngfield St,W 27th Av,2900 Block Youngfield St (Stop No. 20558)
-104.959826,39.756732,24,York St & 28th Ave,S,"P, B",65,B,Denver,80205,Denver,East,SW,York St,E 28th Ave,York St & 28th Ave (Stop No. 17397)
-105.1500156,40.13685133,J,Airport Rd & Pike Rd {1103},S,,75,O,Longmont,80503,Boulder,North,,Airport Rd,Pike Rd,Airport Rd & Pike Rd {1103} (Stop No. 25956)
-105.055145,39.580845,77,W Ken Caryl Ave & S Sheridan Ct {1303},W,B,130,N,Columbine,80128,Jefferson,West,NW,W Ken Caryl Av,S Sheridan Ct,W Ken Caryl Ave & S Sheridan Ct {1303} (Stop No. 14741)
-105.1639258,39.96214854,228,McCaslin Blvd & Dillon Rd {1102},N,,225,O,Louisville,80027,Boulder,North,NE,McCaslin Blvd,Dillon Rd,McCaslin Blvd & Dillon Rd {1102} (Stop No. 22781)
-104.973919,39.653196,"12, 35",Hampden Ave & S Downing St,W,B,85,D,Englewood,80113,Arapahoe,East,NW,E Hampden Av,S Downing St,Hampden Ave & S Downing St (Stop No. 14142)
-104.9954637,39.74595307,"48, 6, 19, 8, 0, 52",15th St & Champa St [ Z Stop ],W,RS,225,A,Denver,80202,Denver,West,NE,15th St,Champa St,15th St & Champa St [ Z Stop ] (Stop No. 17704)
-105.282223,40.0590109,"204, Y, SKIP",Broadway & Yarmouth Ave,S,14,245,O,Boulder,80304,Boulder,North,NW,Broadway,Yarmouth Ave,Broadway & Yarmouth Ave (Stop No. 22247)
-105.223706,40.019575,"206, 208",Central Ave & 55th St,E,,300,O,Boulder,80301,Boulder,North,SE,Central Ave,55th St,Central Ave & 55th St (Stop No. 12696)
-104.810144,39.735349,153,Chambers Rd & 13th Ave,S,"B, 10, 11, 3, 4, PW",75,F,Aurora,80011,Arapahoe,East,SW,Chambers Rd,E 13th Ave S,Chambers Rd & 13th Ave (Stop No. 12703)
-105.2595731,40.01754267,HOP,Canyon Blvd & 28th St,W,,250,O,Boulder,80302,Boulder,North,NW,Canyon Blvd,28th St,Canyon Blvd & 28th St (Stop No. 12665)
-105.2835805,40.01510904,"NB, 205",Canyon Blvd & 9th St,W,,45,O,Boulder,80302,Boulder,North,NW,Canyon Blvd,9th St,Canyon Blvd & 9th St (Stop No. 12670)
-105.2942779,40.01404874,"NB, 205",Canyon Blvd & Pearl St,W,,75,O,Boulder,80302,Boulder,North,NE,Canyon Blvd,Pearl St,Canyon Blvd & Pearl St (Stop No. 18718)
-104.785877,39.674273,131,S Quintero St & Iliff Ave,N,,125,F,Aurora,80013,Arapahoe,East,NE,S Quintero St,E Iliff Av,S Quintero St & Iliff Ave (Stop No. 23803)
-105.02499,39.871123,31,Federal Blvd & W 96th Ave {1110},N,,65,J,Federal Heights,80260,Adams,North,NE,Federal Blvd,W 96th Av,Federal Blvd & W 96th Ave {1110} (Stop No. 21724)
-104.9112248,39.555345,402L,S Quebec St & Chestnut Hill St {1401},N,,150,G,Highlands Ranch,80130,Douglas,East,SE,S Quebec St,Chestnut Hill St,S Quebec St & Chestnut Hill St {1401} (Stop No. 23851)
-104.983247,39.746128,"28, 32",19th Ave & Grant St,E,B,65,B,Denver,80203,Denver,East,SE,E 19th Ave,Grant St,19th Ave & Grant St (Stop No. 10357)
-104.8989852,39.76479375,28,Syracuse St & 35th Ave,S,,90,B,Denver,80207,Denver,East,SW,Syracuse St,E 35th Ave,Syracuse St & 35th Ave (Stop No. 33006)
-105.0299224,39.73986065,16,Irving St & W Colfax Ave,S,,200,C,Denver,80204,Denver,West,SW,Irving St,W Colfax Av,Irving St & W Colfax Ave (Stop No. 21278)
-105.1956189,39.73871116,"16, 16L",South Golden Rd & Utah St {1109},E,"B, 4",75,L,Golden,80401,Jefferson,West,SW,S Golden Rd,Utah St,South Golden Rd & Utah St {1109} (Stop No. 15728)
-105.061597,39.682304,21,W Jewell Ave & S Harlan Cir,W,"P, PW",75,D,Lakewood,80232,Jefferson,West,NW,W Jewell Av,W Iliff Dr,W Jewell Ave & S Harlan Cir (Stop No. 19298)
-104.7799792,39.98666251,520,Bridge St & S Telluride St {1201},E,,90,K,Brighton,80601,Adams,North,SE,Bridge St,N Telluride St,Bridge St & S Telluride St {1201} (Stop No. 25878)
-105.09156,39.802117,52,W 58th Ave & Carr St,W,,130,L,Arvada,80004,Jefferson,West,NW,Ralston Rd,Carr St,W 58th Ave & Carr St (Stop No. 22660)
-104.959772,39.561298,24,S University Blvd & Dad Clark Dr,N,,75,G,Highlands Ranch,80126,Douglas,West,NE,S University Blvd,Dad Clark Dr,S University Blvd & Dad Clark Dr (Stop No. 22676)
-105.285744,40.015569,205,Walnut St & 7th St,NE,RS,115,O,Boulder,80302,Boulder,North,NE,Walnut St,7th St,Walnut St & 7th St (Stop No. 17121)
-105.142175,39.986257,"DASH, 228",Via Appia & South Boulder Rd {1102},N,,175,O,Louisville,80027,Boulder,North,SE,Via Appia,S Boulder Rd,Via Appia & South Boulder Rd {1102} (Stop No. 17887)
-104.9371973,39.68545038,46,S Bellaire St & Mexico Ave,N,,90,A,Denver,80222,Denver,East,SE,S Bellaire St,E Mexico Ave,S Bellaire St & Mexico Ave (Stop No. 26497)
-104.791522,39.706618,"3L, 133",Alameda Ave & S Airport Blvd,W,B,90,F,Aurora,80017,Arapahoe,East,NW,E Alameda Pkwy,Airport Blvd,Alameda Ave & S Airport Blvd (Stop No. 19146)
-104.865942,39.7398,105,Havana St & Colfax Ave,S,"B, 36, P, T",125,E,Aurora,80010,Arapahoe,East,SW,Havana St,E Colfax Av,Havana St & Colfax Ave (Stop No. 14257)
-105.25383,40.000118,"225, BOND",Baseline Rd & 30th St,W,"B, T",105,O,Boulder,80303,Boulder,North,NW,Baseline Rd,30th St,Baseline Rd & 30th St (Stop No. 12341)
-105.252413,39.999865,225,Baseline Rd & 30th St,E,P,125,O,Boulder,80303,Boulder,North,SE,Baseline Rd,30th St,Baseline Rd & 30th St (Stop No. 12342)
-105.249538,39.999887,225,Baseline Rd & 35th St,E,,250,O,Boulder,80303,Boulder,North,SW,Baseline Rd,35th St,Baseline Rd & 35th St (Stop No. 12344)
-105.109517,39.727515,100,Kipling St & W 6th Ave North Frontage Rd,N,"B, 13",185,M,Lakewood,80215,Jefferson,West,NE,Kipling St,W 6th Av Sr N,Kipling St & W 6th Ave North Frontage Rd (Stop No. 14832)
-105.109775,39.680349,99,S Kipling St & W Asbury Dr,S,,50,M,Lakewood,80227,Jefferson,West,NW,S Kipling St,W Asbury Dr,S Kipling St & W Asbury Dr (Stop No. 14864)
-105.0816,39.823389,76,Wadsworth Blvd & W 69th Pl,S,B,90,L,Arvada,80004,Jefferson,North,SW,Wadsworth Blvd,W 69th Pl,Wadsworth Blvd & W 69th Pl (Stop No. 16999)
-105.0530772,39.79160733,51,Sheridan Blvd & W 52nd Ave,N,B,125,C,Berkley,80212,Adams,West,NE,Sheridan Blvd,W 52nd Av,Sheridan Blvd & W 52nd Ave (Stop No. 16481)
-104.926114,39.740237,15,Colfax Ave & Glencoe St,W,"P, B, 36, TT, SDB",75,A,Denver,80220,Denver,East,NW,E Colfax Av,Glencoe St,Colfax Ave & Glencoe St (Stop No. 12882)
-104.968175,39.739917,15,Colfax Ave & Franklin St,E,B,75,A,Denver,80218,Denver,East,SE,E Colfax Av,Franklin St,Colfax Ave & Franklin St (Stop No. 12883)
-105.006154,39.851951,19,Pecos St & W 85th Ave {1110},S,,125,J,Federal Heights,80260,Adams,North,NW,Pecos St,W 85th Av,Pecos St & W 85th Ave {1110} (Stop No. 20515)
-104.9749592,39.77316825,48,Brighton Blvd & 38th St,N,B,100,C,Denver,80216,Denver,West,NE,Brighton Blvd,38th St,Brighton Blvd & 38th St (Stop No. 12422)
-105.138043,39.811493,"72, 52, 125",Ward Rd & W 64th Ave,S,B,90,L,Arvada,80004,Jefferson,West,NW,Ward Rd,W 63rd Av,Ward Rd & W 64th Ave (Stop No. 17131)
-105.0530817,39.69371052,"51, 4",S Sheridan Blvd & W Louisiana Ave,N,B,130,D,Denver,80219,Denver,West,NE,S Sheridan Blvd,W Louisiana Av,S Sheridan Blvd & W Louisiana Ave (Stop No. 16568)
-105.053316,39.685695,"51, 4",S Sheridan Blvd & W Mexico Ave,S,,75,D,Lakewood,80232,Jefferson,West,SW,S Sheridan Blvd,W Mexico Av,S Sheridan Blvd & W Mexico Ave (Stop No. 16570)
-104.93655,39.764408,34,Bruce Randolph Ave & Bellaire St,E,,75,B,Denver,80207,Denver,East,SE,E Bruce Randolph Av,Bellaire St,Bruce Randolph Ave & Bellaire St (Stop No. 10936)
-104.957095,39.761017,43,31st Ave & Columbine St,E,B,65,B,Denver,80205,Denver,East,SE,E 31st Av,Columbine St,31st Ave & Columbine St (Stop No. 10849)
-105.039675,39.733045,9,W 10th Ave & Perry St,W,,65,C,Denver,80204,Denver,West,NW,W 10th Av,Perry St,W 10th Ave & Perry St (Stop No. 10071)
-105.116375,39.841946,80,W 80th Ave & Moore St,E,,50,L,Arvada,80005,Jefferson,North,SW,W 80th Ave,Moore St,W 80th Ave & Moore St (Stop No. 11754)
-105.0252706,39.71765368,"31, 30",Federal Blvd & W 1st Ave,S,"B, P",175,C,Denver,80219,Denver,West,SW,Federal Blvd,W 1st Av,Federal Blvd & W 1st Ave (Stop No. 13824)
-105.109628,39.8302111,100,Kipling St & W 73rd Pl,N,B,90,L,Arvada,80005,Jefferson,North,NE,Kipling St,W 73rd Pl,Kipling St & W 73rd Pl (Stop No. 14837)
-105.054217,39.609666,59,W Bowles Ave & S Ames St {1303},E,,75,N,Columbine,80123,Jefferson,West,SE,W Bowles Av,Ames St,W Bowles Ave & S Ames St {1303} (Stop No. 24357)
-105.120388,39.681321,"99L, 21",S Kipling Pkwy & W Jewell Ave {1304},S,"B, 13",125,M,Lakewood,80227,Jefferson,West,SW,S Kipling Pkwy,W Jewell Av,S Kipling Pkwy & W Jewell Ave {1304} (Stop No. 19255)
-105.111588,39.656612,"99, 99L",S Kipling Pkwy & W Girton Dr,SE,13,200,N,Lakewood,80227,Jefferson,West,W,S Kipling Pkwy,W Girton Dr,S Kipling Pkwy & W Girton Dr (Stop No. 19257)
-104.9352722,39.68216466,46,Jewell Ave & S Clermont St,W,,90,A,Denver,80222,Denver,East,NW,E Jewell Ave,S Clermont St,Jewell Ave & S Clermont St (Stop No. 26495)
-104.981505,39.595051,"0L, 66",Arapahoe Rd & S Logan St,E,"B, P",105,H,Centennial,80122,Arapahoe,West,SE,E Arapahoe Rd,S Logan St,Arapahoe Rd & S Logan St (Stop No. 12285)
-104.953225,39.772954,24,40th Ave & Fillmore St,W,B,40,B,Denver,80216,Denver,East,NW,E 40th Av,Fillmore St,40th Ave & Fillmore St (Stop No. 11092)
-104.9954195,39.74783398,MALL,16th Street Mall & Arapahoe St,NW,,75,A,Denver,80202,Denver,West,NW,16th St,Arapahoe St,16th Street Mall & Arapahoe St (Stop No. 22371)
-104.9972234,39.74909754,MALL,16th Street Mall & Larimer St,NW,,75,A,Denver,80202,Denver,West,NW,16th St,Larimer St,16th Street Mall & Larimer St (Stop No. 22373)
-105.117192,39.68203,21,W Jewell Ave & S Oak St,E,"B, 18, TT, SDB",105,M,Lakewood,80227,Jefferson,West,SE,W Jewell Av,S Oak St,W Jewell Ave & S Oak St (Stop No. 14680)
-104.959995,39.623507,24,S University Blvd & Belleview Ave,S,B,250,H,Greenwood Village,80121,Arapahoe,West,SW,S University Blvd,E Belleview Ave,S University Blvd & Belleview Ave (Stop No. 16808)
-104.9182041,39.80569524,88,60th Ave & Kearney St,W,,75,K,Commerce City,80022,Adams,North,,E 60th Ave,Kearney St,60th Ave & Kearney St (Stop No. 26088)
-104.820172,39.5948,153,Arapahoe Rd & S Jordan Rd,E,B,105,G,Aurora,80112,Arapahoe,East,SE,E Arapahoe Rd,S Jordan Rd,Arapahoe Rd & S Jordan Rd (Stop No. 21501)
-104.865305,39.595206,153,Arapahoe Rd & S Havana St,W,,120,E,Englewood,80111,Arapahoe,East,NE,E Arapahoe Rd,S Havana St,Arapahoe Rd & S Havana St (Stop No. 21506)
-104.9218232,39.73042685,10,9th Ave & Ivanhoe St,E,,25,A,Denver,80220,Denver,East,SE,E 9th Av,Ivanhoe St,9th Ave & Ivanhoe St (Stop No. 21511)
-105.1060156,40.00379024,225,Diamond Cir & Aspen Ridge Dr,E,,65,I,Lafayette,80026,Boulder,North,,Diamond Circle,Aspen Ridge Dr,Diamond Cir & Aspen Ridge Dr (Stop No. 34390)
-104.9730838,39.760679,43,31st Ave & Downing St,E,,50,C,Denver,80205,Denver,East,NE,Stout St,30th St,31st Ave & Downing St (Stop No. 34707)
-104.9221634,39.81124227,49,Holly St & 63rd Ave,N,,70,K,Commerce City,80022,Adams,North,NE,Holly St,E 63rd Ave,Holly St & 63rd Ave (Stop No. 33421)
-104.753265,39.626452,139,Chenango Ave & S Himalaya St,E,,75,F,Aurora,80015,Arapahoe,East,SE,E Chenango Av,Himalaya St,Chenango Ave & S Himalaya St (Stop No. 25998)
-104.748905,39.626912,139,Chenango Ave & S Jericho St,E,,75,F,Aurora,80015,Arapahoe,East,SW,E Chenango Av,Jericho St,Chenango Ave & S Jericho St (Stop No. 25999)
-105.14815,39.607505,59,W Coal Mine Ave & S Zang St,NE,,75,N,Littleton,80127,Jefferson,West,SE,W Coal Mine Av,Zang St,W Coal Mine Ave & S Zang St (Stop No. 26006)
-104.7619,39.499889,P,S Parker Rd & Indianpipe Ln {1408},S,,75,G,Parker,80134,Douglas,East,SW,Parker Rd,Indianpipe Ln,S Parker Rd & Indianpipe Ln {1408} (Stop No. 23012)
-104.846851,39.782874,121,Peoria St & Albrook Dr,N,"10, B",75,B,Denver,80239,Denver,East,NE,Peoria St,Albrook Dr,Peoria St & Albrook Dr (Stop No. 23014)
-104.937486,39.758336,28,29th Ave & Bellaire St,W,,75,B,Denver,80207,Denver,East,NW,E 29th Ave,Bellaire St,29th Ave & Bellaire St (Stop No. 10736)
-104.987216,39.794922,8,Lincoln St & 54th Ave,N,B,110,K,North Washington,80216,Adams,West,NE,Lincoln St,E 54th Av,Lincoln St & 54th Ave (Stop No. 14974)
-104.83893,39.785567,45,Andrews Dr & Titan Ct,SW,B,90,B,Denver,80239,Denver,East,NW,Andrews Dr,Titan Ct,Andrews Dr & Titan Ct (Stop No. 12196)
-105.2729354,40.01464375,JUMP,Arapahoe Ave & 17th St,W,,60,O,Boulder,80302,Boulder,North,NW,Arapahoe Ave,17th St,Arapahoe Ave & 17th St (Stop No. 12202)
-105.2697777,40.01465259,JUMP,Arapahoe Ave & 19th St,W,,60,O,Boulder,80302,Boulder,North,NE,Arapahoe Ave,19th St,Arapahoe Ave & 19th St (Stop No. 12203)
-105.2696289,40.0145434,JUMP,Arapahoe Ave & 19th St,E,,150,O,Boulder,80302,Boulder,North,SE,Arapahoe Ave,19th St,Arapahoe Ave & 19th St (Stop No. 12204)
-105.129167,39.582177,116X,S Simms St & Gore Range Rd {1303},S,,100,N,Ken Caryl,80127,Jefferson,West,SW,S Simms St,Meadows Dr,S Simms St & Gore Range Rd {1303} (Stop No. 23626)
-105.259385,40.00831,"209, J",Colorado Ave & 28th St Farside,W,,105,O,Boulder,80302,Boulder,North,NW,Colorado Ave,28th St,Colorado Ave & 28th St Farside (Stop No. 13042)
-105.081622,39.703471,"11, 76, 14, 87L",S Wadsworth Blvd & W Ohio Ave,S,"B, 13",95,M,Lakewood,80226,Jefferson,West,SW,S Wadsworth Blvd,W Ohio Av,S Wadsworth Blvd & W Ohio Ave (Stop No. 17087)
-104.913035,39.656244,65,S Monaco Pkwy & Floyd Ave,S,B,83,A,Denver,80222,Denver,East,SW,S Monaco St,E Floyd Av,S Monaco Pkwy & Floyd Ave (Stop No. 15538)
-104.903733,39.672213,73,S Quebec St & Harvard Ave,S,,800,A,Denver,80224,Denver,East, ,S Quebec St,E Wesley Dr,S Quebec St & Harvard Ave (Stop No. 25274)
-104.971577,39.885257,"39L, 104",104th Ave & Marion St {1203},W,13,300,K,Northglenn,80233,Adams,North,NW,E 104th Ave,Marion St,104th Ave & Marion St {1203} (Stop No. 20981)
-105.0530937,39.81347102,51,Sheridan Blvd & W 64th Ave,N,"B, P",220,C,Arvada,80003,Adams,North,NE,Sheridan Blvd,W 64th Av,Sheridan Blvd & W 64th Ave (Stop No. 16495)
-104.804027,39.638382,139,Quincy Ave & S Jasper St,E,,150,G,Aurora,80015,Arapahoe,East,SE,E Quincy Av,S Jasper St,Quincy Ave & S Jasper St (Stop No. 23649)
-104.940926,39.706876,40,S Colorado Blvd & Cherry Creek N Dr,S,,90,A,Denver,80209,Denver,East,SW,S Colorado Blvd,Cherry Creek Dr N,S Colorado Blvd & Cherry Creek N Dr (Stop No. 21795)
-105.4065961,40.00452915,NB,Hwy 119 & Boulder Falls,W,,5,O,Boulder,80302,Boulder,North,NW,*Boulder Falls,,Hwy 119 & Boulder Falls (Stop No. 21807)
-105.272579,40.031812,204,19th St & Floral Dr,N,,85,O,Boulder,80304,Boulder,North,NE,19th St,Floral Dr,19th St & Floral Dr (Stop No. 10372)
